Coprinellus / domesticus,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Mucronella / bresadolae,Clavariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Hypholoma / lateritium,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Formitoporia / robusta,Hymenochaetaceae,Hymenochaetales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Kretzschmaria / deusta,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Psathyrella / piluliformis,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinellus / truncorum,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Megacollybia / platyphylla,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Agaricus / xanthoderma,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinopsis / picacea,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinopsis / atramentaria,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Chlorophyllum / rhacodes,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Hymenopellis / colensoi,Physalacriaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Neolentinus / schaefferi,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Fomitiporia / punctata,Hymenochaetaceae,Hymenochaetales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
